player_id,playstyle,playtime_hours,sessions_per_week,avg_session_length,achievements_unlocked,difficulty_level,combat_style,win_rate,pvp_matches,death_count,engagement_score,skill_level,churn_risk,last_login_days_ago,premium_user
P00021,Strategic,131.49892559192992,5.775005291341104,5.540675398771732,94.0,8.418118521955586,Ranged,0.49907775633714896,240.0,187.0,3.1997429745510235,67.04448042663537,Low,21,0
P00022,Competitive,252.72041289145375,14.28121647541857,5.209381970686634,95.0,10.0,Hybrid,0.7075012344121557,259.0,346.0,7.439631162651841,91.31275035685476,Low,28,0
P00023,Aggressive,203.5181413946951,9.937626403666311,3.4884166802180063,62.0,7.910463564352938,Melee,0.5151098817227249,230.0,,3.4666581708324435,65.30781190790094,Low,2,0
P00024,Casual,25.757214322317125,3.104654002655871,1.4443980000948655,2.0,2.6585965020538356,Hybrid,0.25539664548678204,12.0,121.0,0.44843560324226595,26.06281478460828,Medium,26,0
P00025,Strategic,108.98000521119376,5.6339207773298945,5.03972884618648,110.0,7.333056625043487,Stealth,0.5146545394999757,176.0,108.0,2.839343305863883,62.398010100216226,Low,27,0
P00026,Casual,47.72571529459072,9.779097235982082,1.7854452553465836,31.0,4.954001763493203,Ranged,0.5281669501566958,25.0,102.0,1.74600427615571,51.178356325300804,Medium,27,0
P00027,Explorer,101.97214637813654,13.000696178212207,3.199802393404755,120.0,6.224750574509397,Hybrid,0.5140907368071321,90.0,87.0,4.159965874697147,56.82828971290359,Low,4,0
P00028,Strategic,212.41520564531515,8.257102000142162,5.1594916140752005,49.0,10.0,Ranged,0.7974731006656427,204.0,221.0,4.260244852629705,91.81883482024445,Low,12,0
P00029,Casual,38.39208287258311,3.2706740713703137,2.296490897129732,15.0,3.2673077986961556,Stealth,0.3806067703243035,27.0,56.0,0.7511073232380165,35.366877509695954,Medium,11,0
P00030,Competitive,127.98221557665343,13.996496292477154,3.525054688839044,71.0,10.0,Hybrid,0.7323985368768764,273.0,432.0,4.933841488311489,88.6817438049682,Low,15,0
P00031,Strategic,235.38564992029632,8.453697643961572,6.486553950454706,65.0,8.086565814522555,Magic,0.6025693814031716,122.0,166.0,5.483536584838857,70.56129814277136,Low,14,0
P00032,Aggressive,112.87824116379993,13.744011360944608,3.480557859100452,46.0,5.05758628828021,Hybrid,0.5394881495253586,100.0,195.0,4.783682675790166,52.262338917668984,Low,9,0
P00033,Strategic,150.07254444778704,9.511870563583305,6.82025115531599,83.0,8.567768367757624,Stealth,0.6618545385103319,196.0,206.0,6.487334620049519,75.93156876430471,Low,11,0
P00034,Aggressive,167.58050448436057,7.524369002346302,5.633033374656266,30.0,6.772322357446625,Melee,0.6088317206484577,214.0,,4.238502171344579,64.303197819656,Low,16,0
P00035,Explorer,122.22420449552578,12.140221244077708,3.3125723932507145,122.0,5.9573678136014,Stealth,0.32835755540560285,48.0,279.0,4.021536174108766,46.20471683828714,Low,10,0
P00036,Competitive,221.72083471654824,16.743942402107173,3.370299142734887,102.0,9.44138960837206,Ranged,0.6431897633658012,,240.0,5.643209472382414,79.36643621015037,Low,6,0
P00037,Aggressive,151.3102693610625,10.457957076377081,1.9659348813010722,65.0,8.716557303212024,Ranged,0.6357864658788467,168.0,192.0,2.055966260359908,75.37210981000246,Low,16,0
P00038,Casual,59.582182107314935,4.031505762449139,1.840976485647482,16.0,4.324166352488442,Magic,0.43438283347587786,31.0,97.0,0.7421907310421187,43.3399734362361,Medium,14,0
P00039,Explorer,236.1770890845758,13.286410376227774,4.4861166976540305,96.0,6.4867774745618325,Ranged,0.667529324966822,106.0,229.0,5.960438744067919,65.81035362115026,Low,16,0
P00040,Casual,33.5004488964616,4.3057340912912005,1.7795546013072638,28.0,5.154354338408924,Stealth,0.3927141923309615,20.0,120.0,0.7662288914162807,45.40748130859269,Medium,18,1
P00041,Competitive,218.65445393588027,19.426068650848656,4.85765962320202,81.0,8.984787033677849,Ranged,0.6197976508289752,398.0,324.0,9.436522932277805,75.913817709838,Low,25,1
P00042,Casual,52.77916701347027,5.152509181457506,1.7773463971118142,27.0,2.8957782114528667,Stealth,0.5413886209557116,21.0,6.0,0.9157793629749043,41.54832210504992,Medium,24,0
P00043,Strategic,136.27195053475327,8.915352908857678,4.583583197422655,,8.473627387727564,Ranged,0.6543480462350857,241.0,200.0,4.0864261792133245,75.0855392503921,Low,13,0
P00044,Competitive,146.16582011832165,19.577489871752494,4.366909417096974,89.0,8.299550569574432,Ranged,0.6812121333128554,301.0,305.0,8.549312488407661,75.55835951351493,Low,3,0
P00045,Explorer,73.80521378450966,7.948489956638478,3.861301007669453,93.0,6.512633963665739,Melee,0.6876170839215886,,165.0,3.0691512279018682,66.94402401440813,Medium,27,0
P00046,Casual,30.305507510488766,3.394667564729634,2.3423424823028105,2.0,4.142050091917568,Magic,0.574459015793355,25.0,44.0,0.7951474050161648,49.43320124925559,Medium,21,0
P00047,Strategic,161.81910097692733,5.805308262866683,4.909106638270744,73.0,8.275635157887407,Stealth,0.6722978427976529,51.0,134.0,2.849887733044684,74.9930679293197,Low,0,1
P00048,Aggressive,130.27370754022544,13.823059213018857,3.8195375788687147,62.0,9.394214415852451,Ranged,0.6101053944211537,167.0,408.0,5.279769411905293,77.47634180031994,Low,20,1
P00049,Competitive,135.94277423704432,14.572861544936119,4.120295631711899,95.0,9.569291902471111,Ranged,0.6100286326529705,246.0,,6.004449776514261,78.34789114500407,Low,7,0
P00050,Explorer,179.9182016677951,8.147935322871161,6.91319487298043,87.0,7.405608780472767,Stealth,0.4430673869451222,92.0,280.0,5.632826469944906,59.18141324961994,Low,14,0
P00051,Competitive,283.8076147262146,13.830268826970666,5.149623078833082,95.0,9.186772637184195,Ranged,0.7642121804485943,405.0,371.0,7.122067153783388,84.14447220835069,Low,17,0
P00052,Strategic,102.669659493369,3.921535644479799,4.17671179866653,89.0,9.502357052096029,Stealth,0.6559275824335821,215.0,110.0,1.6379124195190133,80.30816438215925,Medium,18,1
P00053,Strategic,188.7451393850938,9.291465577446495,5.954587719870122,72.0,8.12804106855846,Magic,0.611492932057622,104.0,149.0,5.532684682705884,71.2148519456734,Low,10,0
P00054,Casual,38.15633040172817,3.8870445178673148,0.9493740475764441,24.0,4.747368031611802,Hybrid,0.41511692303627484,60.0,70.0,0.36902591870375206,44.49268630987275,Medium,17,1
P00055,Explorer,111.71676067581721,10.008213719381068,4.245143771501378,116.0,5.646210287773984,Melee,0.49232360909716677,130.0,342.0,4.248630613468518,52.84723189372826,Low,11,0
P00056,Aggressive,103.39052083958454,7.6042442148223035,5.4647251329163895,60.0,5.950411738011121,Melee,0.5713979910734223,194.0,282.0,4.15551044775735,58.32195824372672,Low,0,0
P00057,Strategic,157.2602791050924,6.449536412664624,4.528501778397296,81.0,7.964803061537516,Magic,0.6545247159671335,,259.0,2.920673711458987,72.55025110604426,Low,1,0
P00058,Aggressive,145.54206277136487,8.024128308406917,3.5286205595678264,74.0,5.541597178413893,Melee,0.5579482451817539,276.0,103.0,2.831410412165485,55.60539815115716,Low,14,1
P00059,Casual,44.40499035414199,3.266845264816701,1.6299607345678646,7.0,2.439494085617329,Melee,0.47480273556012925,24.0,16.0,0.532482950756018,35.937607206093105,Medium,9,0
P00060,Casual,39.88041038025074,6.2199162083350386,1.5386841538238092,11.0,5.5231240772696575,Hybrid,0.5146692052421591,14.0,74.0,0.9570486507876994,53.34908064845624,Medium,8,0
P00061,Strategic,178.45817060779308,7.421244105734617,2.8017569765789823,86.0,5.920872277025504,Magic,0.6482820030100273,125.0,117.0,2.0792522448137616,62.01846153562888,Low,15,1
P00062,Competitive,177.0853866578743,13.759646283546902,3.171416228981265,74.0,6.9977923826702275,Melee,0.7547713761244135,439.0,342.0,4.363756552868239,72.72753071957182,Low,3,1
P00063,Explorer,269.75822783194815,8.850984706937655,5.849510195778533,110.0,3.380757662008213,Ranged,0.7616699946601593,67.0,229.0,5.177392528591168,54.98728804304903,Low,25,0
P00064,Explorer,141.83704217287416,5.390235798670962,2.558686343175256,91.0,6.389583752582222,Magic,0.4095683374895591,99.0,100.0,1.379192272455376,52.42633563738907,Low,10,0
P00065,Explorer,170.10185156493424,9.953656188648221,2.4056298604862816,121.0,9.100566002627069,Melee,0.30550607096292504,37.0,213.0,2.3944812548426233,60.77813356128159,Low,7,0
P00066,Aggressive,101.94093963310846,11.52050218927072,4.6063291048284425,71.0,5.914991376323149,Melee,0.7933848078402417,111.0,217.0,5.306722453667751,69.24419727362783,Low,16,1
P00067,Aggressive,133.5454782605691,11.287605203408637,4.183961637474451,57.0,8.002151427635068,Melee,0.5310792340504323,228.0,339.0,4.722690715001874,66.56471884069695,Low,4,0
P00068,Explorer,155.61968879637533,8.134883624360759,5.591678213567445,79.0,6.434662285344619,Ranged,0.7075400798645439,106.0,,4.548765153224463,67.5503154199503,Low,24,0
P00069,Casual,32.488204263736094,6.860528352865833,1.7762665761737202,22.0,4.707924366969674,Hybrid,0.7150140631039418,59.0,32.0,1.2186127208087725,59.29032499004546,Medium,16,0
P00070,Aggressive,112.82464001909494,11.646209951490015,4.392410819815211,61.0,5.672776087123022,Melee,0.5786941261224299,208.0,345.0,5.115493860076432,57.29858674173661,Low,7,1
P00071,Competitive,147.08726629735614,16.537814917128664,3.987255849511632,106.0,9.38366473954647,Hybrid,0.8266424635165228,497.0,414.0,6.594049926646198,88.25044687355849,Low,0,0
P00072,Competitive,204.29397423316354,13.56702765970465,4.478979825746392,91.0,9.83003195540632,Ranged,0.6591986880916202,373.0,261.0,6.076644318316041,82.11009418161261,Low,28,1
P00073,Strategic,109.25522207582051,13.952393856309946,6.1971015151348965,65.0,8.027264704818878,Ranged,0.639191975366805,218.0,205.0,8.64644011066972,72.09592229243464,Low,26,0
P00074,Strategic,107.66458388611792,6.974171250057169,4.704713044297036,91.0,7.1091566575489225,Stealth,0.4640224270838079,157.0,312.0,3.2811474453305327,58.746904641935004,Low,24,1
P00075,Strategic,184.71396146652728,6.126971965006526,3.44936996782576,79.0,7.397352194694685,Ranged,0.7541479334528076,124.0,155.0,2.113419308980389,74.69415764611381,Low,3,1
P00076,Casual,40.835873684330416,5.641287277706423,0.6537676851425903,35.0,3.8419921014210106,Hybrid,0.3987742716063096,14.0,30.0,0.3688091324770474,39.14867408742053,Medium,24,0
P00077,Competitive,106.65500144770229,6.646093065653698,4.161353225878902,100.0,9.377350484158272,Melee,0.5776188557461753,503.0,287.0,2.765674081824942,75.76769520810012,Low,10,0
P00078,Strategic,109.31231317818438,9.033338617296245,3.541067315009682,71.0,8.000699117557176,Ranged,0.6626604784762694,122.0,187.0,3.1987660123122486,73.13651951159935,Low,22,1
P00079,Competitive,280.9822776386417,14.011147974580775,3.5519728601997693,42.0,7.853033142030492,Ranged,0.8172311804415275,,454.0,4.9767217345953885,80.12672473222884,Low,0,0
P00080,Casual,36.17534173868717,6.255989482874033,0.5,30.0,5.246085192497629,Melee,0.20119317211102208,24.0,68.0,0.10917646039494126,36.290084568039255,Medium,28,0
P00081,Explorer,185.48663195938965,8.632127689182044,5.770693120370916,82.0,8.122445537244994,Stealth,0.5125046031166447,,261.0,4.981335987012611,66.23745784205721,Low,24,1
P00082,Competitive,157.73179379242822,12.815054550156342,4.098745777637335,82.0,9.400382015536506,Hybrid,0.6157393023484002,364.0,329.0,5.2525650727645425,77.78887519510255,Low,23,1
P00083,Aggressive,141.32879904610473,10.88852662297208,3.1390338341809203,77.0,5.378405008600154,Hybrid,0.6115935606944264,229.0,275.0,3.417945347388908,57.47170307772209,Low,6,0
P00084,Aggressive,160.89459306320117,11.539839117059326,3.8303190682426163,73.0,7.791075573538723,Ranged,0.5761937611106827,125.0,391.0,4.420126581452438,67.76506592322775,Low,1,0
P00085,Aggressive,110.12007005040594,9.806347925213178,3.0244694558356504,75.0,6.059034187484044,Hybrid,0.6751651471399824,181.0,,2.9658999773104555,64.05342829441935,Low,25,0
P00086,Competitive,167.30485479146301,16.197408343056214,3.9623652975751518,107.0,9.091382118929632,Melee,0.7120241409169502,363.0,344.0,6.418004872918018,81.05811764049567,Low,13,0
P00087,Explorer,223.48702201142063,11.114249866712617,2.962478421070772,78.0,4.498924263084983,Stealth,0.6853965377311879,113.0,269.0,3.292572539652483,56.76444820198431,Low,5,0
P00088,Casual,15.556105210355092,4.827795482964251,2.5027870228199767,27.0,3.530852279805065,Magic,0.5132324895158149,54.0,127.0,1.208294388359183,43.315885874816075,High,24,0
P00089,Casual,81.41142903589275,3.676471709648114,1.338367355351972,31.0,3.581295159193551,Ranged,0.62459133699908,35.0,76.0,0.4920469719068089,49.136042645921755,Medium,0,0
P00090,Strategic,157.47067057908313,6.489234135293355,3.766178636409662,46.0,7.076766753889096,Magic,0.5418652315506933,110.0,232.0,2.443961496700216,62.47709534698015,Low,2,0
P00091,Casual,38.08456224083842,4.832717933066682,0.622606579712383,18.0,2.7680418742539787,Melee,0.46742721325552167,33.0,86.0,0.30088819830213437,37.21157003404598,Medium,26,0
P00092,Competitive,98.6265664353038,17.961366600386132,3.6478270164004094,89.0,9.143876334982448,Ranged,0.6732118182099109,597.0,345.0,6.551995833636051,79.37997258540778,Low,9,1
P00093,Aggressive,96.0914569267635,9.848458345557093,3.192214383320188,50.0,7.995605820832031,Ranged,0.6510141460428619,156.0,303.0,3.143839038421709,72.52873640630325,Low,15,0
P00094,Strategic,165.20791404023853,9.221171490567647,5.171748537517248,96.0,8.833922154548905,Stealth,0.686734406338275,147.0,96.0,4.7689580170538965,78.50633108965826,Low,14,1
P00095,Strategic,138.66738736669546,8.24410786900601,4.127585260852817,77.0,6.749003669018153,Ranged,0.8584781973567615,120.0,161.0,3.4028258128989934,76.66892821292883,Low,6,0
P00096,Competitive,226.79838389102514,14.360182872102627,5.129069437535143,83.0,8.627639854076758,Ranged,0.7709213930055243,259.0,395.0,7.365437508671721,81.68426892066,Low,27,0
P00097,Competitive,261.13321971334886,14.849642472974248,1.4706625600753398,110.0,10.0,Hybrid,0.5476390342507862,417.0,474.0,2.18388132155078,78.15864402673519,Low,21,1
P00098,Casual,55.477668092029525,1.7716594404445418,1.6335251329346294,28.0,4.082283989275425,Melee,0.5778576450078421,22.0,122.0,0.2894050222967061,49.30430219676923,High,20,1
P00099,Strategic,253.90818572937536,6.699258111859947,3.686749193249946,44.0,7.733682671477297,Ranged,0.596837205628623,219.0,188.0,2.4698484439272814,68.51027363881764,Low,16,1
P00100,Competitive,181.97837071468228,12.585639250019025,2.993884106916504,63.0,7.453057359113952,Hybrid,0.60340833346829,292.0,411.0,3.7679945326016506,67.43570346898426,Low,25,0
P00101,Strategic,124.05792575762517,9.603714664080332,4.828806942102686,76.0,8.2434957388079,Magic,0.7242478221292955,146.0,182.0,4.637448403988447,77.42986980050428,Low,7,0
P00102,Casual,42.49678312319584,4.738676896012223,1.6445843219539091,44.0,3.362260015748684,Stealth,0.3862803653997819,20.0,63.0,0.7793153729986918,36.12531834873252,Medium,2,0
P00103,Aggressive,134.05690480114566,11.01637955498426,2.2508249386759522,68.0,10.0,Melee,0.5969620789375505,115.0,314.0,2.4795941836278463,83.61084054333084,Low,2,0
P00104,Casual,51.93859757271211,5.572796407761401,1.6718092947676086,16.0,3.2947892636702187,Melee,0.36556559244882647,65.0,108.0,0.9316652832343051,34.752225940792414,Medium,13,0
P00105,Strategic,144.67767661315727,10.251357568739259,2.707404430542911,60.0,7.39537222139827,Magic,0.6475239481654452,170.0,169.0,2.7754570900684272,69.35305851526361,Low,10,0
P00106,Explorer,171.15263862529753,7.4034055109230925,2.931021157978209,71.0,5.950309540689305,Stealth,0.6794557863517787,64.0,213.0,2.1699538193608054,63.72433702103545,Low,16,1
P00107,Competitive,254.44968610503534,15.1076836493031,5.865003233997474,101.0,9.882971095512477,Hybrid,0.7106052854371828,415.0,505.0,8.860661346137341,84.94511974942152,Low,15,0
P00108,Strategic,187.3198657060227,8.843369847824519,4.986741111768454,89.0,8.502416632187028,Magic,0.7185956745373925,190.0,256.0,4.409959598672007,78.44186688780476,Low,5,1
P00109,Competitive,211.6911692721108,14.523976668868091,3.958378506707485,96.0,8.566480700489162,Melee,0.7511112836749418,556.0,380.0,5.749139707796843,80.38796768619291,Low,11,0
P00110,Aggressive,125.7329720405971,10.092873096312298,2.140143859020081,71.0,7.968226271711613,Melee,0.766325472330546,184.0,317.0,2.1600200376941756,78.15740497508537,Low,29,1
P00111,Aggressive,118.607388877758,9.340170529733053,3.148859306179161,76.0,7.835767991003873,Hybrid,0.47961053496995665,172.0,339.0,2.9410882893850268,63.15936670351721,Low,3,0
P00112,Strategic,142.54510422547634,7.190668353385908,4.064451265237551,78.0,6.190041099019294,Magic,0.7272011968850584,130.0,186.0,2.922612108682297,67.31026533934939,Low,17,0
P00113,Competitive,321.2241178209267,12.780377170609837,2.294913330756275,112.0,9.909283817363647,Ranged,0.663442614113806,388.0,239.0,2.9329857940925677,82.71854979250853,Low,3,0
P00114,Competitive,113.11916597502535,8.403582130139753,4.440014450053332,74.0,8.18301374629543,Ranged,0.7566685157839482,424.0,299.0,3.7312026090030463,78.74849452067457,Low,21,1
P00115,Strategic,167.23360977334994,8.48661532825673,4.08757398247466,105.0,6.883414195746153,Stealth,0.5562925592215222,187.0,223.0,3.468966801505286,62.231698939806876,Low,2,1
P00116,Strategic,152.9682485520062,7.541194794539296,5.64060330633915,68.0,8.505501810611491,Stealth,0.6476860092660104,160.0,168.0,4.253688829182594,74.91180951635798,Low,20,0
P00117,Casual,37.6201675619712,2.2200377239524287,1.3148952885933751,20.0,3.35002678813653,Hybrid,0.5624668345841819,27.0,39.0,0.2919117143724609,44.87347566989175,Medium,29,1
P00118,Strategic,122.9443079176292,11.60188086582163,4.451810459226788,46.0,8.128104414910789,Ranged,0.5955158674020096,183.0,147.0,5.164937458516788,70.41631544465443,Low,10,1
P00119,Aggressive,178.88467902136375,9.229879476280988,3.828495370129816,58.0,8.352737200542535,Melee,0.677467733856476,212.0,337.0,3.5336550841797973,75.63707269553647,Low,18,0
P00120,Explorer,166.83390486930182,8.19342099605376,8.603039422753184,89.0,6.787333167995926,Ranged,0.6781625090425367,53.0,202.0,7.048832383626416,67.84479129210646,Low,12,0
P00121,Explorer,110.73140671651339,6.785360973307377,6.378954304561633,103.0,6.152646109481438,Magic,0.4725968185752054,86.0,252.0,4.3283507588683605,54.393071476167464,Low,8,0
P00122,Strategic,152.38521479680696,6.706126444588852,5.337867976336308,82.0,8.895193220027732,Ranged,0.7008137441345575,191.0,153.0,3.57964175938329,79.51665330686654,Low,6,0
P00123,Explorer,212.5704640463511,12.953088547456456,7.0272176442102605,101.0,5.130448632789559,Magic,0.4975895121847499,73.0,127.0,9.102417238770387,50.53171877318529,Low,17,0
P00124,Aggressive,89.05271259389527,8.94140352490756,4.118686547847906,76.0,10.0,Hybrid,0.540337109337678,153.0,360.0,3.6826838416916616,84.25443310478931,Low,23,0
P00125,Competitive,202.28020869009202,15.360093980154783,4.613517972730417,64.0,8.794098770061323,Hybrid,0.5665132740897928,439.0,408.0,7.086406964027237,72.29615755479625,Low,28,1
P00126,Competitive,223.0126404484353,18.094019982792933,4.873783040960116,100.0,10.0,Hybrid,0.7277922109313862,659.0,387.0,8.818632773492963,93.8090802604362,Low,25,0
P00127,Casual,38.4191211184401,6.671243819449964,0.6835238597290083,14.0,4.800498241765973,Ranged,0.4715129525312021,37.0,42.0,0.4559954324663731,47.578138835389964,Medium,7,0
P00128,Casual,32.656908344627446,4.933834500013872,1.261849679515586,33.0,5.659947602725287,Melee,0.6030773379150929,33.0,10.0,0.6225757482625446,58.453604909381085,Medium,4,0
P00129,Explorer,178.72229645042773,11.345458038518728,5.8154002318916485,80.0,7.157548065972517,Magic,0.21514573793699243,114.0,95.0,6.597837930811877,46.54502722671221,Low,5,1
P00130,Casual,20.12385293595929,5.609578238504691,2.023504587321657,17.0,4.016885058419895,Hybrid,0.4387481460572795,5.0,126.0,1.1351007298553981,42.02183259496345,Medium,22,0
P00131,Competitive,106.64608097060626,14.182812088500572,1.9048424773200145,90.0,8.79259964593582,Hybrid,0.7986949537100828,464.0,224.0,2.701602291402368,83.89774591518324,Low,0,1
P00132,Strategic,120.31921033772086,5.39068920838515,6.185452048813051,42.0,8.503815695589555,Ranged,0.47768966042307415,178.0,,3.3343849608520326,66.40356149910147,Low,23,1
P00133,Aggressive,150.90850362095526,10.477578318053027,3.240957854179297,57.0,6.892598110878904,Ranged,0.5462777763490159,236.0,304.0,3.3957389742672666,61.77687937184531,Low,28,1
P00134,Strategic,100.50633418211815,9.25849794378717,4.729125300927979,57.0,7.1188928504735385,Ranged,0.7792766802670995,228.0,169.0,4.378459687455358,74.55829826572267,Low,29,0
P00135,Casual,42.09013890431896,4.678802337732002,1.433210079347392,30.0,1.8990811385480821,Stealth,0.8025303416601328,16.0,92.0,0.6705706669711645,49.62192277574705,Medium,29,0
P00136,Aggressive,153.2454845021255,7.920188145748938,4.11277390506257,44.0,6.064346558956292,Ranged,0.7414031353866787,190.0,317.0,3.257394312902213,67.39188956411539,Low,1,0
P00137,Casual,38.45733755295895,3.9598084800465045,1.8342340647645552,14.0,4.373396191913555,Hybrid,0.510841891738463,32.0,72.0,0.7263215604044855,47.409075546490925,Medium,3,0
P00138,Casual,23.850092377335017,5.002611941413548,0.9552034508526737,36.0,3.2283716775831217,Stealth,0.4855953983611411,45.0,72.0,0.47785121897150146,40.42162830597266,Medium,8,0
P00139,Explorer,166.90167818407235,7.984640435068676,5.453598266357337,70.0,7.352211944921679,Hybrid,0.4861137412805328,69.0,245.0,4.354502123417722,61.06674678863503,Low,12,0
P00140,Strategic,143.99777651869894,8.251152906943085,4.292313810859357,75.0,6.903724913104798,Magic,0.5347959293924565,213.0,137.0,3.5416537577984126,61.25842103514682,Low,27,0
P00141,Competitive,332.7314785630811,18.335963141431936,1.8487703821293304,120.0,9.033351229705554,Ranged,0.6814080714799622,445.0,,3.389898558369444,79.23715972252587,Low,1,0
P00142,Strategic,60.03617087776243,6.634015339297754,4.570970546726907,97.0,7.545755724846738,Magic,0.6484051683803352,103.0,103.0,3.0323888722464547,70.14903704325044,Medium,1,0
P00143,Casual,15.539899488771034,4.2564564573523285,0.5,14.0,5.624382058600212,Hybrid,0.4890160378358126,32.0,,0.12419238260689253,52.57271218479168,High,20,0
P00144,Strategic,180.35714359147062,8.562382847938752,4.625041324742251,73.0,7.246035411133324,Magic,0.6275459938506581,82.0,175.0,3.9601374509980976,67.60747674819952,Low,19,1
P00145,Strategic,170.8967445313026,8.41368770399305,7.446931439475065,94.0,8.25424920413493,Magic,0.6116470512945524,162.0,176.0,6.2656155484790625,71.85359858540227,Low,25,0
P00146,Competitive,191.94391379854937,14.52232836570987,3.030800389686234,96.0,10.0,Hybrid,0.7177826173966627,416.0,265.0,4.401427846994493,88.27563687315504,Low,9,1
P00147,Strategic,144.24616916352144,9.592417616905044,5.072404463274088,29.0,8.24749779683721,Magic,0.8300363814253017,203.0,201.0,4.865662193357814,82.73930805545113,Low,14,0
P00148,Strategic,93.89578912801227,11.499153486373878,3.007364117530458,61.0,7.281592734430802,Ranged,0.7215939501555553,138.0,242.0,3.458214157689607,72.48766117993178,Low,9,0
P00149,Explorer,209.33391042650402,10.362012477483114,4.632799637290548,61.0,5.32928030642413,Stealth,0.4413942898129375,77.0,265.0,4.80051276472839,48.71611602276752,Low,20,1
P00150,Aggressive,156.7375331287843,13.246793124598092,1.9630520399736795,64.0,9.189240405075282,Melee,0.381468906123806,215.0,299.0,2.60041442663516,65.01964733156672,Low,2,1
P00151,Competitive,300.33675416521095,17.768796546628224,2.131799600044855,45.0,9.83408706850919,Hybrid,0.6584117286760997,235.0,444.0,3.787951337138045,82.09102177635094,Low,6,0
P00152,Explorer,142.56823429818334,10.73620628591586,6.696054962921751,132.0,3.4691258648203935,Hybrid,0.3746875211798948,114.0,106.0,7.18902273837586,36.080005383096704,Low,12,0
