player_id,playstyle,playtime_hours,sessions_per_week,avg_session_length,achievements_unlocked,difficulty_level,combat_style,win_rate,pvp_matches,death_count,engagement_score,skill_level,churn_risk,last_login_days_ago,premium_user
P00519,Competitive,195.96867866836098,17.241587812150787,2.0192978034695925,,10,Hybrid,0.7878963320604169,468.0,202.0,3.4815900397404174,87.25777903549145,Low,5,1
P02604,Casual,36.41699478510753,12.0,1.475256364656289,21.0,8,Ranged,0.47734976090328124,29.0,82.0,1.7703076375875468,58.626440039585695,Medium,8,0
P06319,Aggressive,111.51448056055352,10.903459557741895,4.239991617200059,28.0,6,Ranged,0.4334887398383656,61.0,181.0,4.623057712330549,61.35379806331845,Low,10,0
P00350,Casual,67.56592349161632,4.0,2.030836494798748,19.0,2,Ranged,0.38462770480060354,30.0,71.0,0.8123345979194992,28.881573826908326,Low,2,0
P02482,Casual,28.405421238270232,3.0,1.0456098487438346,15.0,6,Melee,0.4922304310609145,24.0,95.0,0.3136829546231504,49.39027301377356,Medium,7,0
P00264,Casual,57.797009420705194,2.0,2.377237694584203,22.0,1,Ranged,0.2875585886248871,31.0,75.0,0.4754475389168406,22.641624855218158,Medium,7,0
P04662,Aggressive,157.53808556132634,5.221619023125571,2.0554368375580125,44.0,10,Hybrid,0.42425230132553465,115.0,431.0,1.0732708091825982,79.89610858791366,Low,6,1
P00024,Casual,25.869623975115093,8.0,1.2742230488102313,19.0,4,Ranged,0.4619186355440213,37.0,72.0,1.019378439048185,30.34227174478758,Medium,10,0
P06741,Aggressive,63.57851652181734,7.383744816517584,2.9614859186142573,,8,Melee,0.765523716454525,170.0,220.0,2.1866856300757838,86.08648383396599,Low,5,0
P04197,Explorer,241.4341624828302,11.827451863022215,4.470537491270394,136.0,7,Hybrid,0.4372070257007495,27.0,262.0,5.287506697983669,43.98283188895573,Low,11,1
P03204,Strategic,210.8909972374074,4.296261351357783,3.417001691222797,0.0,6,Ranged,0.5898823385482072,119.0,89.0,1.4680332303524686,51.61102045644142,Low,7,0
P04167,Casual,25.0401213850979,5.0,0.6413752008456668,25.0,4,Melee,0.4057061008100071,24.0,88.0,0.3206876004228334,44.617936849286465,Medium,7,0
P02264,Explorer,189.2434125212005,7.9809239125498825,2.7277224217621088,134.0,6,Magic,0.792196261272324,0.0,225.0,2.176974510263969,58.61497899879646,Low,6,0
P01085,Casual,18.321929155093073,2.0,1.4241834623958947,20.0,2,Magic,0.5436909988467551,33.0,79.0,0.284836692479179,29.805480977040528,Medium,10,0
P04185,Aggressive,138.97128834390733,13.804927778395284,3.2096128314793924,77.0,10,Melee,0.4038625812285551,62.0,138.0,4.430847333518381,60.42844993248873,Low,11,0
P02551,Strategic,109.08501521542276,8.526435491629769,3.678213956790303,69.0,7,Ranged,0.5943670445526068,151.0,0.0,3.1362054026984807,77.44634176672113,Low,13,1
P06252,Strategic,160.58973488769837,5.655370415685562,2.584777058133167,66.0,10,Ranged,0.95,26.0,161.0,1.4617871705709071,94.36148836080564,Low,6,0
P03685,Aggressive,139.47112771521205,8.529286341886657,4.7005366473722905,40.0,10,Melee,0.8795937024916805,55.0,473.0,4.009222302597017,91.06809555264077,Low,3,0
P04402,Aggressive,124.80167542925858,8.583018894269912,3.66650550769736,48.0,9,Melee,0.7113786397049924,106.0,165.0,3.1469686048511143,97.0798394303102,Low,7,1
P05539,Aggressive,161.17657019683412,8.615976783678407,4.819954252011382,75.0,7,Melee,0.49609119796268747,301.0,192.0,4.152861393372208,61.187308321881375,Low,5,1
P03766,Aggressive,243.2142278581899,9.509743523071059,3.337866906292163,126.0,8,Hybrid,0.4824727790286488,542.0,313.0,3.174225819298513,39.0765188231477,Low,7,1
P07456,Casual,35.91162503629372,4.0,2.077683274397714,,4,Melee,0.37139953804344417,27.0,73.0,0.8310733097590856,33.835982823991536,Medium,6,1
P03306,Competitive,59.35652705539509,23.52120613825053,4.649909205389674,115.0,9,Hybrid,0.4367500250568072,366.0,250.0,10.937147294411925,59.98777525610816,Low,7,1
P05485,Strategic,170.3491441386801,4.5449344966294705,7.068130230610489,51.0,9,Ranged,0.6093502053856713,129.0,79.0,3.2124188911771228,75.93656666538043,Low,9,1
P05810,Aggressive,120.91470170681401,8.335573383774882,2.553379541753231,90.0,5,Melee,0.542152319479755,220.0,247.0,2.1283882546913535,40.034731494345024,Low,6,0
P03018,Casual,23.520314077898348,3.0,1.6334349049484362,15.0,5,Hybrid,0.49232254544019544,23.0,71.0,0.4900304714845308,48.3955601342786,High,4,0
P07025,Strategic,144.8616337884405,10.136751349579121,2.8418349506233813,66.0,8,Magic,0.4997799369524444,171.0,183.0,2.8806974271012677,52.43447750376784,Low,5,0
P02969,Strategic,172.11154851504827,9.18747807007018,3.7230420426833435,60.0,9,Ranged,0.8574050787210988,144.0,69.0,3.4205367121102506,88.46968857067498,Low,12,1
P04657,Casual,40.03265917607496,6.0,2.2809459648001456,24.0,5,Ranged,0.6476246789634181,20.0,86.0,1.3685675788800873,60.40291559049793,Medium,8,0
P03358,Explorer,166.61042484134265,13.317874377937773,2.792450814407459,133.0,6,Stealth,0.48485513445046435,52.0,72.0,3.7189509152848563,54.82621601372964,Low,8,1
P07480,Casual,133.2080159906871,8.0,2.073171962915202,20.0,5,Stealth,0.5462864310218971,20.0,84.0,1.6585375703321616,60.55301533880408,Low,6,0
P05664,Competitive,320.1790084479647,4.058271239389729,3.744856626782898,28.0,7,Hybrid,0.7839467411108392,289.0,491.0,1.519764394411107,69.194993139603,Low,9,1
P06718,Aggressive,158.01885069676075,14.111439467958126,4.7232451452649995,49.0,9,Ranged,0.6799330344007941,245.0,233.0,6.665178795973413,84.09699838378589,Low,12,0
P02949,Aggressive,149.7767409520219,10.512519202728235,5.832268047997099,76.0,8,Ranged,0.5854606148509499,93.0,447.0,6.131182985002782,78.63082392733212,Low,8,1
P01927,Casual,35.797546581384005,3.0,1.7580725583060806,20.0,5,Melee,0.3130474797630446,20.0,81.0,0.5274217674918241,38.38778874643138,Medium,9,0
P00961,Casual,129.94051222876658,7.0,0.9486139422917342,23.0,4,Ranged,0.6522230739013293,31.0,73.0,0.664029759604214,51.66994291767447,Low,5,0
P00867,Competitive,324.60804004366605,13.291098125392578,3.190105649666101,83.0,10,Hybrid,0.6840375295585246,251.0,326.0,4.240000722008139,83.09983317028669,Low,6,0
P04959,Explorer,160.1502615379347,11.369763945306788,5.680882183329023,97.0,4,Magic,0.7211951902655906,71.0,354.0,6.459028942555003,58.826713578331706,Low,5,0
P06863,Strategic,14.146023600081673,6.931590506830393,0.3819221711905758,59.0,8,Ranged,0.7486932502964221,47.0,77.0,0.26473280961726475,77.00244404130483,Medium,7,1
P00066,Explorer,210.8261403750048,3.814496322944632,7.29883945652743,79.0,5,Hybrid,0.6242038577692736,109.0,143.0,2.7841396268687078,64.88017359857487,Low,6,0
P01331,Aggressive,103.76905136353342,11.08468860566856,3.560489095054496,40.0,2,Ranged,0.43494286769490603,98.0,154.0,3.9466912902557736,28.2811158509089,Low,4,0
P03938,Casual,69.0555991659,4.0,1.6648325544969305,42.0,2,Melee,0.49657230535364644,114.0,74.0,0.6659330217987721,26.227751529527808,Medium,6,0
P01384,Casual,31.35408049050009,5.0,1.4418011212385724,18.0,2,Ranged,0.19822132319388994,27.0,85.0,0.7209005606192862,36.68195446595324,High,4,0
P00643,Aggressive,93.4957308497829,7.159051703147956,4.041617057437559,36.0,7,Ranged,0.6760775025141514,191.0,186.0,2.8934145478520183,77.47416326048969,Low,6,1
P01851,Aggressive,58.427920237687054,9.396951592508996,3.592097406675866,62.0,10,Magic,0.656689028703418,106.0,313.0,3.375476544611021,86.08614173923391,Low,5,0
P00133,Aggressive,137.92607479484505,11.445598185155475,4.156717756853561,70.0,6,Melee,0.5345017788433924,226.0,310.0,4.757612121404665,41.421128024652376,Low,9,1
P03054,Casual,48.66488624219498,3.0,0.7341573732808641,17.0,3,Hybrid,0.31434735180017026,28.0,98.0,0.22024721198425923,26.171202844114344,Medium,3,0
P03687,Casual,45.26772342073352,4.0,2.3354219460044208,18.0,3,Stealth,0.46357825612556147,33.0,76.0,0.9341687784017683,42.357473549553994,Medium,6,0
P00587,Casual,4.358152500233372,6.0,1.929743851633389,19.0,4,Stealth,0.21173396677135406,32.0,71.0,1.1578463109800332,41.390421984692004,Medium,6,1
P04033,Casual,-2.6200410296610688,6.0,3.1381244171675595,31.0,5,Ranged,0.3810793915495794,22.0,94.0,1.8828746503005356,47.57349652483557,High,8,0
P02230,Casual,62.98500783238821,2.0,0.5156128232596803,10.0,5,Magic,0.46978644751002707,32.0,72.0,0.10312256465193606,42.20760704925311,Medium,10,0
P05479,Casual,38.677606021421674,2.0,1.8149155069769067,16.0,3,Melee,0.7100541117317763,20.0,69.0,0.3629831013953813,60.66627288663414,Medium,6,0
P02759,Casual,-0.7270285516221175,9.0,0.8443360531403433,26.0,3,Ranged,0.6399244117534489,26.0,68.0,0.759902447826309,45.70451192578417,High,13,0
P00790,Aggressive,143.57360069817975,8.015536344155441,3.5895536117802167,47.0,6,Melee,0.4927917233434757,143.0,382.0,2.8772197434518763,46.46424182028686,Low,4,1
P01145,Strategic,107.7134409628175,11.13923590153906,4.236857327227954,64.0,9,Hybrid,0.6306341567028704,223.0,151.0,4.719535324915645,72.59881697535502,Low,9,0
P00409,Casual,57.26033253103096,4.0,1.057944523104918,19.0,4,Hybrid,0.4804938824902795,20.0,89.0,0.42317780924196724,35.49064904497466,Low,1,0
P01796,Competitive,296.7495343341261,22.770437365971073,3.36448745578088,64.0,9,Melee,0.6817104058264972,358.0,399.0,7.66108508804539,73.82906557837022,Low,6,1
P03835,Strategic,123.85121743982785,7.396579575664319,3.401144983270873,93.0,7,Magic,0.5710629345197142,177.0,204.0,2.51568395171345,54.11294589095895,Low,7,1
P03890,Strategic,151.72549821009025,6.033977019168741,2.3627130217602104,73.0,5,Ranged,0.863643540607098,144.0,293.0,1.4256556076191844,59.463697742507925,Low,7,1
P05904,Aggressive,89.34478135791507,13.901413352942319,3.4723826562673605,41.0,7,Hybrid,0.6095446586408324,,200.0,4.82710266243604,76.16690412335622,Low,7,0
P01704,Aggressive,135.90131108800884,7.16967948206803,6.574453458598844,92.0,5,Magic,0.569849812439426,152.0,376.0,4.713672406792734,54.65900389425187,Low,8,1
P07135,Competitive,207.23542427485359,16.71168848925548,4.863756400863381,83.0,9,Ranged,0.6934185999313989,481.0,201.0,8.128158185885122,85.56141434577658,Low,6,0
P01784,Aggressive,125.73351173218859,9.04127017421145,1.8714470963949235,48.0,4,Melee,0.36917386531257934,108.0,414.0,1.692025881525004,51.443885909200525,Low,5,0
P02866,Competitive,303.9201613497977,8.186772216459342,2.393111149508841,79.0,9,Melee,0.849130952179552,484.0,374.0,1.959185586969806,85.52750687810492,Low,8,1
P01678,Casual,20.603764293473475,5.0,2.3333572460167833,17.0,8,Melee,0.35053486473452167,,86.0,1.1666786230083916,57.6446436767655,Medium,9,0
P07283,Strategic,172.65710965165468,6.25124716539286,2.6894502326933036,58.0,9,Ranged,0.6906497360625949,161.0,356.0,1.681241814358918,79.10624292516005,Low,9,1
P02690,Strategic,350.4825754563691,8.951392292385373,5.038697397154328,95.0,8,Magic,0.5436473322340502,51.0,177.0,4.510335704454949,66.38431236718867,Low,8,1
P07298,Aggressive,120.3748820338554,12.95690299688287,3.8263251118878436,40.0,9,Melee,0.5921545674583764,132.0,503.0,4.957732330926779,72.23709870324014,Low,4,1
P00836,Casual,37.791747428532844,4.0,2.535146818484571,20.0,1,Melee,0.41504503917905666,26.0,64.0,1.0140587273938282,19.326677679021177,High,5,0
P04691,Competitive,228.48467441265447,16.86476005164294,3.323125415170023,135.0,8,Melee,0.5974676086363903,462.0,407.0,5.604371274835875,62.329932551348705,Low,7,1
P04300,Casual,22.72748424811272,3.0,0.3,22.0,5,Melee,0.33068355859962295,23.0,81.0,0.0,47.9791844165384,High,7,1
P00252,Strategic,212.59544928381698,9.470238884754487,5.3214836578787885,89.0,7,Ranged,0.6051679467617944,196.0,188.0,5.039572146142925,56.674156253137696,Low,4,0
P03051,Aggressive,142.27047280086853,9.548059267702058,4.028313647793258,64.0,10,Melee,0.5391751027864923,0.0,562.0,3.84625774580231,82.74934860827965,Low,5,1
P04306,Casual,16.26285418496568,1.0,1.8759935142018191,24.0,1,Melee,0.3408417790557545,23.0,92.0,0.18759935142018194,28.14139975450992,High,10,0
P06975,Competitive,203.45402813019794,8.95441200189994,7.342778729539424,66.0,8,Ranged,0.7247704581540091,430.0,318.0,6.575026598308341,80.99443698572853,Low,6,0
P01200,Aggressive,153.81407788173482,9.92459065925378,3.545953384702455,55.0,6,Magic,0.5517122544765588,315.0,363.0,3.519213583996731,58.56526455585722,Low,5,0
P00997,Casual,111.47498850294984,4.0,1.8834928053106594,22.0,5,Magic,0.6816342206422339,23.0,93.0,0.7533971221242638,68.22083976030835,Low,11,0
P02729,Casual,31.205936547616016,3.0,2.3977854771217055,46.0,5,Hybrid,0.3416488914140293,72.0,90.0,0.7193356431365117,60.724924544958355,High,8,0
P07492,Competitive,102.803016889567,17.0585267656976,4.1445835866588165,94.0,10,Hybrid,0.6981313705230197,116.0,61.0,7.070049004569039,88.16490589631778,Low,15,1
P06537,Casual,24.748106091556146,3.0,1.4061146164693827,18.0,2,Ranged,0.14054022697162677,33.0,69.0,0.4218343849408149,16.291236365600035,Medium,6,0
P07203,Competitive,197.12907579550478,6.397309495605992,2.9969752599188486,21.0,10,Hybrid,0.95,328.0,303.0,1.9172578288375086,92.45525745476306,Low,5,1
P00774,Explorer,233.40123815732264,13.318094064200679,6.383657582623471,10.0,6,Melee,0.21646627323473416,31.0,159.0,8.50181521590273,30.836687895769515,Low,15,1
P04061,Strategic,197.29223212208234,8.561809596617115,5.354509254324416,89.0,8,Ranged,0.6124668474316336,120.0,205.0,4.584428871884994,65.21926177815412,Low,6,0
P02517,Aggressive,155.58869523233238,9.205128956681335,4.631348589257421,55.0,8,Melee,0.7562328591558571,293.0,275.0,4.263216100745874,75.02200677791035,Low,7,1
P02652,Aggressive,181.0372311775677,11.076402478066726,3.2630398692884897,48.0,10,Ranged,0.7539539641298114,38.0,266.0,3.614274289421755,98.04518047657479,Low,6,1
P02313,Casual,11.057071452833629,6.0,0.9874731390901306,19.0,1,Melee,,39.0,79.0,0.5924838834540783,0.0,Medium,6,0
P05155,Explorer,166.0564204460029,10.42580929786084,4.089057328551473,111.0,4,Melee,0.3347702503172686,20.0,108.0,4.263173191549794,41.40412171171453,Low,7,0
P02174,Aggressive,144.52874681118067,11.350512995945444,4.007432440585815,89.0,9,Melee,0.6945229152995384,245.0,403.0,4.548641399724266,74.64318614186159,Low,8,1
P02918,Explorer,196.8057263982886,2.643897937932092,3.831375201343369,152.0,3,Ranged,0.4442763056715524,73.0,200.0,1.0129764994275887,33.00295500879065,Medium,10,0
P06248,Strategic,183.6575400866017,2.814960101212434,3.8683874094891397,53.0,8,Magic,0.6983606236354964,87.0,178.0,1.0889356213744454,71.26045745544626,Medium,3,0
P04858,Casual,26.848559237433918,7.0,0.5412046818058385,26.0,3,Magic,0.5201357559329937,23.0,85.0,0.3788432772640869,36.32965931413664,Medium,11,0
P00626,Casual,10.411198233130046,9.0,0.9776784118572407,15.0,4,Magic,0.4322688773234171,26.0,85.0,0.8799105706715166,44.05270255508541,High,4,0
P02317,Casual,26.051864302899073,6.0,1.561675712958573,20.0,5,Melee,0.399574473098024,16.0,78.0,0.9370054277751437,42.24238036233014,Medium,8,1
P00859,Casual,36.47259772307203,5.0,1.3536613612699273,19.0,5,Melee,0.5301637120639201,28.0,91.0,0.6768306806349637,56.359068538367886,Medium,7,0
P01453,Explorer,216.00949911396089,7.605419636331471,5.235914606406576,127.0,4,Ranged,0.4504699615953438,59.0,,3.982132776171933,46.68451302974357,Low,6,0
P05946,Aggressive,86.34102416213598,8.491888267548667,2.1904405549386476,81.0,7,Ranged,0.81514243394473,321.0,149.0,1.8600976449246291,86.59774110909692,Low,11,0
P02955,Strategic,106.57579686279477,6.550416601622645,6.464234139212386,43.0,9,Magic,0.458057055013232,246.0,12.0,4.234342662227268,74.0724695901828,Low,6,0
P02345,Strategic,122.02923027131676,8.408244045516184,3.359681886079465,81.0,9,Stealth,0.8541181071338256,93.0,78.0,2.8249025213456247,84.92618878473546,Low,10,0
P01058,Aggressive,158.41773722488793,10.44103525259847,4.202158447116516,39.0,6,Melee,0.5456397673744049,287.0,234.0,4.387488448334798,58.45500679580407,Low,4,0
P02886,Competitive,403.87828930705535,15.246421947043258,5.028445051339032,39.0,7,Melee,0.5836776537105813,625.0,271.0,7.666579499023648,70.36736313723155,Low,6,1
P02200,Strategic,83.34326447149182,8.836905256763547,0.7505385715422874,55.0,7,Magic,0.7567775789668553,56.0,270.0,0.6632438248265844,78.41800257383424,Low,5,0
P07121,Casual,21.618334509315904,4.0,1.3345204376852204,20.0,4,Melee,0.30976358527072534,20.0,,0.5338081750740882,23.49933480694594,Medium,4,0
P02550,Aggressive,148.06812069633315,13.355902375851027,2.565769446565817,69.0,9,Ranged,0.7180219350882515,220.0,229.0,3.426816624727437,77.6903546620792,Low,4,1
P06725,Aggressive,143.5980550868321,13.158846290121772,3.363318814143951,68.0,6,Melee,0.368943029029855,23.0,212.0,4.425739529999489,34.42817045994263,Low,5,1
P01868,Casual,12.785578734107977,6.0,1.5202305291397527,17.0,4,Melee,0.4751808935673677,29.0,75.0,0.9121383174838517,36.22668695927818,Medium,5,0
P02299,Strategic,106.46136792924426,11.94359017918524,3.719725965006759,63.0,9,Magic,0.5016542343256889,169.0,212.0,4.442688250491506,75.89738694833866,Low,7,1
P01617,Casual,10.806742747576305,3.0,1.2953351080433197,20.0,3,Stealth,0.6525294861457109,38.0,74.0,0.38860053241299597,43.55952708776508,High,3,0
P03435,Casual,18.587398955419715,4.0,2.1913335843229205,20.0,3,Ranged,0.6819165138687411,20.0,79.0,0.8765334337291683,44.53197557527281,High,10,1
P04106,Strategic,249.35841148817252,10.174521668033165,2.936336309013159,82.0,9,Ranged,0.7092929169062998,61.0,190.0,2.9875817400686913,73.5145378183267,Low,11,0
P07542,Casual,10.519544761010778,3.0,1.1916393640502942,23.0,4,Ranged,0.19546780333031047,32.0,80.0,0.3574918092150882,32.08452044720944,High,5,0
P01733,Casual,76.22664298422202,4.0,0.3,17.0,5,Magic,0.35491403590988024,28.0,96.0,0.023728372123372577,52.42951062424294,Medium,5,0
P04150,Casual,134.78719470650142,3.0,0.9224316173106708,19.0,4,Melee,0.762623606728242,25.0,71.0,0.2767294851932013,52.744850721446035,Low,8,1
P00102,Casual,25.722205992233704,3.0,1.4293096326357317,15.0,3,Melee,0.21984407555815885,22.0,83.0,0.42879288979071944,27.358703901758155,Medium,9,0
P06134,Explorer,371.0877992319985,11.656392856436137,2.4451426495236466,105.0,7,Ranged,0.7252884552666489,81.0,236.0,2.8501543312874764,57.45184102291144,Low,16,1
P03378,Aggressive,87.36244203366022,5.710307046285857,3.664978025668141,51.0,8,Melee,0.5935096533423234,226.0,374.0,2.0928149844455617,62.55879029991554,Low,9,1
P06426,Explorer,75.01152426895837,12.83680901483869,3.9085482112291947,61.0,7,Magic,0.6282555281671174,70.0,290.0,5.017328691283856,68.81011755087489,Low,4,0
P01376,Aggressive,171.21268474962125,13.474448666978633,3.0399574109263234,55.0,5,Magic,0.5585439828115718,260.0,394.0,4.096175008332802,55.907102094795654,Low,5,0
P07337,Casual,19.406950741989558,2.0,1.3555961838387012,21.0,4,Magic,0.5356565199151211,20.0,81.0,0.27111923676774025,56.1985887775258,Medium,7,1
P03774,Casual,99.50016551042967,4.0,2.3444726858743414,,5,Ranged,0.3480601078519978,24.0,83.0,0.9377890743497366,32.16238973273979,Low,6,0
P03791,Explorer,111.13913168864892,2.672849084706847,4.124169580178922,69.0,7,Magic,0.412042994374459,100.0,218.0,1.1023282887557053,63.23473268287855,Medium,8,1
P02606,Strategic,147.81461607837036,4.059283905259668,3.113392745667733,90.0,7,Hybrid,0.813541641217096,114.0,257.0,1.2638145063241237,93.19160530780815,Low,1,1
P06343,Casual,33.63678122486903,3.0,0.3881479427474124,16.0,4,Hybrid,0.3068465082399344,30.0,80.0,0.1164443828242237,34.09854364712956,Medium,4,0
P05087,Casual,138.24512265140964,3.0,1.031793958333637,15.0,5,Hybrid,0.38675859789237005,23.0,76.0,0.3095381875000911,38.81410863577179,Low,6,0
P05932,Explorer,72.09592494354584,11.240358265720808,5.219491625720207,86.0,6,Stealth,0.3354613888076877,78.0,182.0,5.866895583802467,46.882894221111684,Low,5,0
P03719,Casual,26.95743816685344,5.0,2.08713909582614,18.0,6,Hybrid,0.44186146864352993,25.0,69.0,1.04356954791307,48.346573181086605,Medium,6,0
P03211,Casual,79.97984980868958,8.0,1.847127566039485,18.0,6,Melee,0.19119421467586817,28.0,75.0,1.477702052831588,41.29313959791738,Low,8,0
P01560,Explorer,157.8186114919201,8.487207431570855,6.506595090352556,39.0,8,Ranged,0.6315336965919889,92.0,383.0,5.522282220506265,79.94426505530676,Low,7,0
P00473,Casual,17.53186051507835,7.0,1.4222370637921764,19.0,3,Melee,0.44338471264606527,32.0,74.0,0.9955659446545235,24.595857693846746,High,7,0
P04693,Casual,89.611637443625,2.0,2.794329118407945,25.0,4,Ranged,0.603890436476885,31.0,82.0,0.558865823681589,54.02853808383058,Medium,8,0
P06544,Competitive,198.7932761728121,13.73803541117476,4.588722839467794,98.0,8,Melee,0.5606700231970857,494.0,491.0,6.304003686067494,74.4091880886324,Low,8,1
P00062,Aggressive,162.06303205689707,9.807584960221023,3.8945148923641764,66.0,8,Ranged,0.7988048115810387,236.0,270.0,3.8195785685707686,86.87214546771163,Low,9,0
P05434,Casual,47.84059655605614,5.0,1.5806578241630758,22.0,6,Hybrid,0.8669209269259031,23.0,69.0,0.7903289120815379,76.86496460225561,Low,6,1
P03439,Casual,9.152995194329755,2.0,0.7689929083714444,25.0,3,Ranged,0.4743258018793635,26.0,87.0,0.1537985816742889,39.98280171231012,Medium,4,0
P07239,Aggressive,106.43388513625347,8.243955192786022,5.2025494457725205,37.0,8,Melee,0.3990396230734102,95.0,410.0,4.288958451920241,60.43723890204448,Low,2,0
P02474,Casual,36.983368105723756,1.0,1.5595381121879417,21.0,4,Ranged,0.2856769148705734,22.0,75.0,0.15595381121879417,28.89792198937903,High,7,1
P01672,Casual,4.87623243387711,1.0,0.3,18.0,6,Melee,0.4167713203049094,19.0,88.0,0.0,45.58097191050059,High,6,0
P00333,Explorer,269.89412113084796,8.4206364930568,7.2461063950529265,103.0,4,Hybrid,0.5147618411834143,119.0,253.0,6.101682794275494,45.0197780876149,Low,5,0
P04292,Aggressive,120.86311564905934,5.696730974046739,4.175941294682736,77.0,9,Ranged,0.4895239814813595,162.0,299.0,2.378921411921998,60.936942586270284,Low,8,0
P03978,Casual,17.878169855338886,5.0,0.3,23.0,6,Magic,0.27634815468063884,19.0,90.0,0.0,29.02988967273678,Medium,6,0
P07206,Aggressive,105.88733857004159,11.564324621641648,3.4989325334870593,72.0,8,Melee,0.5145821513094451,229.0,49.0,4.046279164646739,71.94887503652858,Low,7,0
P01439,Strategic,138.58464030426035,7.126622363920316,7.072412831323867,70.0,6,Ranged,0.7137542647617479,109.0,175.0,5.040241545058968,57.73666403466762,Low,4,0
P01245,Casual,175.80902232527117,3.0,1.4456078205561327,29.0,1,Magic,0.14145397253199143,29.0,84.0,0.43368234616683987,21.384726133899168,Low,11,0
P00857,Strategic,208.37174370043198,5.993665283656632,2.3745147904785133,89.0,6,Stealth,0.6787127749019584,123.0,265.0,1.4232046865220267,58.99278549691721,Low,10,1
P06107,Casual,33.313318270236365,5.0,1.0664796923394997,16.0,4,Melee,0.5019868100806993,20.0,66.0,0.5332398461697498,47.64633340815589,Medium,11,0
P02572,Casual,28.21025630965488,6.0,0.8777847952356468,17.0,1,Hybrid,0.716967409087802,29.0,79.0,0.526670877141388,24.595975833415626,Medium,8,0
P00812,Explorer,238.4569201869459,0.5,9.184197143235817,109.0,4,Hybrid,0.34555318879201075,60.0,257.0,0.0,24.467505175539493,High,7,1
P03299,Casual,10.075332312027518,2.0,1.6577211211733782,17.0,2,Stealth,0.585317201968828,25.0,69.0,0.33154422423467567,37.97885555641861,Medium,12,0
P01177,Explorer,97.81285248597233,5.573549425799955,6.7704732272999575,135.0,8,Hybrid,0.44746068889991514,0.0,246.0,3.773556716841165,61.50641807818318,Low,9,1
P02304,Aggressive,117.55298730974187,7.114253468208389,4.453329330791274,57.0,8,Ranged,0.40476556960556487,108.0,501.0,3.1682113636655966,60.52864917490011,Low,8,0
P01863,Explorer,365.273181153838,7.159054651091731,8.83693553305953,68.0,4,Stealth,0.6486231575022605,117.0,202.0,6.326410442934762,47.065652792284595,Low,5,1
P06736,Aggressive,151.7935893502277,12.857481511526576,1.9086948257950171,62.0,7,Melee,0.47177476788198663,152.0,446.0,2.454100843380587,48.85190152851155,Low,7,0
P06815,Casual,60.46082426657183,2.0,1.1760845378912221,19.0,2,Melee,0.5814292090815807,23.0,68.0,0.23521690757824446,35.83960540397927,Medium,7,1
P02120,Aggressive,131.84482435002386,9.198472919291305,5.394644608803069,74.0,7,Melee,0.7380143105012537,232.0,420.0,4.962249234327587,65.84674126508092,Low,9,0
P03083,Competitive,51.07192351225602,22.314927895479297,3.764314365183545,46.0,8,Hybrid,0.7997021261578217,592.0,186.0,8.400040363498773,74.14471369540202,Medium,7,1
